,label,t-end,t-start,video-id
3406,73,161.370890983,7.6171574415,p5Ynl_rGoEU
3407,120,32.2577706708,25.7908190328,0w7cO4tscBc
3408,120,94.0017613105,72.9071809672,0w7cO4tscBc
3409,17,126.301,0.01,qiT-OtAHtvk
3410,157,88.3926092044,3.86854524181,vCAGiXqYXBk
3411,63,40.575524181,0.840204368175,RrKCACSu9xU
3412,161,80.248162,0.01,ke3R1rOeQzE
3413,184,71.306236947,0.2,OBfVj8mCVUw
3414,53,92.047489701,1.13822178552,fCLnOf-YjEI
3415,83,206.578732937,0.01,pX-ik8n_eNQ
3416,194,208.802780031,0.2,LCLDhKiMAPA
3417,95,40.2645648465,28.4498452204,ml4aMGCJgP0
3418,95,61.2947657811,51.8429900802,ml4aMGCJgP0
3419,95,91.7888421052,85.3967938185,ml4aMGCJgP0
3420,95,113.294466716,104.314095999,ml4aMGCJgP0
3421,87,117.13775195,30.5488783151,sxQ9H3c5bRM
3422,182,101.445858583,0.01,_8Zk9dfBgPg
3423,58,44.425474908,32.2355580125,RUAWJc2OIJY
3424,58,143.841019367,118.919411491,RUAWJc2OIJY
3425,192,137.61057849,17.9297170671,aw4ehW-wTKA
3426,110,234.721,0.0,EXr5QXCpkYY
3427,52,20.9828136232,4.49766139548,suL3ZeuQ3DA
3428,36,147.335903722,39.6549587698,ZVNRQ_MPZAs
3429,106,11.9443806552,1.68182371295,CgWVpLVd16o
3430,121,2.60164895476,1.58989658346,ycA2gqWhPGk
3431,39,130.487076501,94.5213890173,wONwHYy59Tc
3432,149,10.0924586583,2.98432917317,QMHF20eV9N0
3433,149,21.1616068643,17.1463276131,QMHF20eV9N0
3434,147,3.14208136817,0.975128700468,rWDMssiL7hE
3435,147,11.1598062387,8.99285357098,rWDMssiL7hE
3436,147,33.4794187161,28.4954275803,rWDMssiL7hE
3437,147,51.8985163916,39.5468861856,rWDMssiL7hE
3438,147,71.8344809345,56.8825075273,rWDMssiL7hE
3439,147,83.1026348066,79.4188152715,rWDMssiL7hE
3440,147,99.3547798144,95.4542650125,rWDMssiL7hE
3441,187,112.164333354,3.86139514152,c4ctwOucndQ
3442,169,79.3201129874,14.3342613868,MrVj3D-DuJI
3443,153,0.02,0.01,W_hux-Z6Ll0
3444,145,14.3853175702,0.01,Ty0BvWyYPVA
3445,163,13.3094896062,12.2531809073,gFv3PrFkeL0
3446,163,58.6251327894,51.230971897,gFv3PrFkeL0
3447,61,71.621,0.0,N5x5VUK7Kx8
3448,168,62.82312966,11.15241804,3ohvA6Raf4w
3449,168,139.00973328,74.6115732,3ohvA6Raf4w
3450,24,36.7490546022,8.08683931357,LIJBolW8k5o
3451,24,108.814053042,40.4341965679,LIJBolW8k5o
3452,197,228.635124805,20.4470436817,ksvK_P-Eas4
3453,122,159.63334675,111.660631147,3OXh6OV2Zrc
3454,19,138.823992342,0.712933634523,aYrhuTGO440
3455,10,40.2250395322,0.01,BcMHGhxdMl4
3456,141,96.5519040898,5.77506716051,tnB7LNIcXC0
3457,5,30.9854394176,25.8211995146,t-8wEopB3AQ
3458,5,57.7179753857,49.2121684867,t-8wEopB3AQ
3459,5,106.322586115,74.7295890983,t-8wEopB3AQ
3460,5,131.536227966,112.701941282,t-8wEopB3AQ
3461,22,197.621879875,0.01,U7k6GFEOt7g
3462,181,126.36106313,12.00076314,x6E92fGgdH4
3463,173,113.321,0.01,eFbZ0_TJLE0
3464,119,166.041489877,8.30207440874,Z47QGlaQ1NE
3465,32,47.0204081633,0.0,9RAW6QibWRs
3466,6,150.459369735,18.1475117005,Jd0hvO7erXM
3467,6,196.323081123,162.007786271,Jd0hvO7erXM
3468,11,23.8558730159,0.2,m6H1tLAkyjQ
3469,25,18.7722168487,0.2,2belnHaa36g
3470,35,210.859517134,26.2686542056,4T8uFygBeNo
3471,133,25.9464976,13.7580413417,-voGnJbk3CI
3472,133,38.6406887676,29.5533442,-voGnJbk3CI
3473,133,48.3759789392,41.6454079563,-voGnJbk3CI
3474,133,70.610900936,67.3658042122,-voGnJbk3CI
3475,133,93.1834199485,2.09139113,WZUxscN9rW8
3476,54,23.4808581794,4.40981970686,scwBQj4GE7Y
3477,43,10.901,0.01,HFDsuGHojDU
3478,27,64.7633144368,1.24279281435,PCSlAOYPMOs
3479,13,13.9438096724,5.39760374415,w3N0Pyz2-m0
3480,13,48.3535335413,31.0362215289,w3N0Pyz2-m0
3481,13,69.2692480499,58.9238408736,w3N0Pyz2-m0
3482,13,80.0644555382,76.2411528861,w3N0Pyz2-m0
3483,13,107.727174727,91.3094633385,w3N0Pyz2-m0
3484,96,89.5593650794,0.01,XDOtHC4E6L8
3485,26,57.3095709828,0.0,TNFoUBRsngY
3486,26,113.643659906,63.894074883,TNFoUBRsngY
3487,26,147.785531981,126.812667707,TNFoUBRsngY
3488,33,175.779765796,12.0936478867,470dhR3Yrjs
3489,182,109.987381743,35.2789715023,8XxsgEw49p0
3490,122,37.0819812793,14.2528081123,xwSHzGCP6iA
3491,116,177.652576271,40.2469553323,RYl-eG9hasI
3492,187,74.9678151697,58.3782986476,IsM_xfhJzps
3493,187,122.636424936,101.847030983,IsM_xfhJzps
3494,174,206.599873451,33.3225604126,WFL8DhccHr0
3495,91,158.934614007,65.0733369974,mShwD_I43ao
3496,125,36.325788838,9.19938690764,iAQY-FHckIM
3497,125,58.8524966685,57.5551470029,iAQY-FHckIM
3498,2,100.55799142,22.621899376,dWyE0o2NetQ
3499,75,13.9311684867,10.4191092044,j2ESEJmy7aA
3500,75,22.5942480499,20.1358065523,j2ESEJmy7aA
3501,75,31.1402589704,25.7551014041,j2ESEJmy7aA
3502,75,37.3448970359,34.6523182527,j2ESEJmy7aA
3503,75,47.412800312,43.7836723869,j2ESEJmy7aA
3504,64,42.81902226,14.40417251,AO-0r8H2DOo
3505,158,178.92636533,9.70407515047,vL8s-b4eJiU
3506,137,152.922201023,91.3285367223,jmxzDxfSbZM
3507,12,16.38302512,0.880981666147,hIJ6VTEKji8
3508,98,67.0481797738,57.4386686661,kbe4iowYMqM
3509,165,11.5467657067,8.800507917,FrRKm_V0lZU
3510,127,42.8913485101,30.4271959516,hj7rkE0fPsE
3511,6,27.8123249064,0.01,eMI2x3HFozQ
3512,183,40.1907160686,28.3223166927,dNgXkPmvU-c
3513,183,67.164351014,61.4998876755,dNgXkPmvU-c
3514,145,6.15070046802,0.2,b4b6YkxsHk4
3515,26,89.9493049922,16.3405358814,8YKUwWUU-O0
3516,26,172.433173947,101.861097504,8YKUwWUU-O0
3517,6,74.8690292668,71.0342741092,SqEHpHNuy-w
3518,177,45.3050002491,0.2,ZkIGGQ9iOSA
3519,164,166.936207488,9.81977691108,gIhVeU8xbrs
3520,172,95.261,18.7213198128,VhzPqd0Su5I
3521,60,38.6787352025,0.2,N_um3L3w1uQ
3522,173,153.085631825,24.6811528861,bG7hnpAeja0
3523,138,126.229625585,0.01,L149Uf5V7K0
3524,109,202.270314204,0.01,KlheP4IiS8w
3525,48,88.0146094269,0.01,IZNrdIkMCoc
3526,166,68.6233338534,0.01,xor90CAOc94
3527,164,44.3365653864,12.6675901104,sWQ65uwxXbA
3528,164,60.9627774063,47.503462914,sWQ65uwxXbA
3529,164,81.3496802403,64.9213993158,sWQ65uwxXbA
3530,164,94.6110634883,84.5165776349,sWQ65uwxXbA
3531,164,113.216586434,98.5696853916,sWQ65uwxXbA
3532,128,22.301,0.2,4x0LdQRN248
3533,153,181.579316328,62.7408173955,wvmuUuLOoEQ
3534,153,194.127480854,191.913098879,wvmuUuLOoEQ
3535,53,29.4093945211,1.75953642434,WCChCrg9eZU
3536,53,72.3923557441,51.7806433448,WCChCrg9eZU
3537,53,94.0095175289,81.9441249048,WCChCrg9eZU
3538,53,160.871901654,135.232942328,WCChCrg9eZU
3539,104,103.900873465,5.48987002652,XASTWKClhPU
3540,105,155.699113885,126.83124181,YuuWL4EK7Q4
3541,160,75.91943776,24.82143395,2GEZgHcA7zU
3542,174,182.774419428,43.6860216933,vFVg-ImCW9w
3543,158,143.379565639,27.6320326402,ICMcCoyuBAw
3544,107,21.155226209,11.4352574103,3iHHhCHcT8I
3545,107,40.3092823713,32.8763650546,3iHHhCHcT8I
3546,107,66.8962558502,59.7492199688,3iHHhCHcT8I
3547,107,90.3385335413,76.3303432137,3iHHhCHcT8I
3548,107,107.491419657,101.773790952,3iHHhCHcT8I
3549,107,128.074882995,122.35725429,3iHHhCHcT8I
3550,107,158.950078003,143.226599064,3iHHhCHcT8I
3551,107,175.817082683,168.955928237,3iHHhCHcT8I
3552,36,10.054239,0.0,fmRio4-6Xqc
3553,67,225.573468601,28.6897893292,EN63ldqfGsI
3554,15,39.9285194642,0.2,K6oVOQG0lOo
3555,189,47.3652299235,3.06851157312,mOISOUKHpNM
3556,36,66.8251071763,23.2351665757,QBI5ZH_cdik
3557,36,123.088775,72.3938661076,QBI5ZH_cdik
3558,157,38.7259469579,0.822204368175,Rho3u46ZIEE
3559,170,135.87918971,22.1415489545,GtCXZRGSaqk
3560,50,210.161,39.3399687988,2ISOAmuzs24
3561,150,16.4447264275,9.73452196568,pKFBr0pMn7I
3562,150,39.5996573167,24.1945400312,pKFBr0pMn7I
3563,98,85.33538512,28.84867076,RKDjetk5Kko
3564,98,200.207907902,99.4565318,RKDjetk5Kko
3565,85,12.2778154009,5.90279586583,B53aHHzgTzc
3566,85,29.9862029984,21.7222887863,B53aHHzgTzc
3567,85,43.9168012418,34.9445515257,B53aHHzgTzc
3568,85,57.1390639813,48.8751497691,B53aHHzgTzc
3569,85,81.2224711139,65.4029781934,B53aHHzgTzc
3570,85,96.0975166958,87.597490649,B53aHHzgTzc
3571,85,109.083667601,98.4586350421,B53aHHzgTzc
3572,85,126.319831529,112.153121451,B53aHHzgTzc
3573,85,149.222679488,131.514291891,B53aHHzgTzc
3574,4,197.591515601,17.3155546022,CL6TbOgnLzA
3575,11,65.3101616971,46.1012906097,kGvs0Nv5zJo
3576,160,167.309936307,11.9705944446,iB20nDf5yJs
3577,177,86.7411488262,65.4827189197,BgAiDS4fF_I
3578,172,27.6616670452,0.2,VpZ3PaLi2RQ
3579,172,63.350157117,35.3180213167,VpZ3PaLi2RQ
3580,172,78.956824,70.1420842933,VpZ3PaLi2RQ
3581,129,176.37877551,0.0,zgnBeiEB5pE
3582,17,58.4254566513,0.917197121685,trl-RCWyhb0
3583,167,32.6021921227,20.018889942,gY0qgtM0Gt8
3584,167,66.8916905651,52.1063105028,gY0qgtM0Gt8
3585,167,99.4509849576,75.5427108143,gY0qgtM0Gt8
3586,140,151.028017273,28.5192481985,8nyOw9vBh2E
3587,140,60.061,0.01,fWD0rL_72nw
3588,5,50.7837377429,34.7517315124,ijgLl3PHHE0
3589,5,96.7578732569,55.7347984906,ijgLl3PHHE0
3590,5,125.301968273,98.8797564345,ijgLl3PHHE0
3591,87,60.929183,0.0,Ule69iMpA3Y
3592,63,120.94071433,0.2,RFgusQogDyQ
3593,39,86.6254842371,65.9181959096,osjru9UsWsI
3594,39,112.164473174,96.2888854566,osjru9UsWsI
3595,39,159.100993383,147.366863331,osjru9UsWsI
3596,39,185.330223948,180.498523373,osjru9UsWsI
3597,185,39.6625569423,0.732553822153,2UfljrwzsLs
3598,131,119.838701989,112.8351422,AMMECm7Huhk
3599,131,162.378848689,156.412852505,AMMECm7Huhk
3600,155,52.7074119844,0.0,dcsQy55tjw4
3601,111,96.505272688,3.26346332761,myHHyzx6TPc
3602,65,63.8265659314,0.0,MM2ZYfEWCQo
3603,25,56.021,5.15453822153,F3FjEM9ls0o
3604,161,102.864127409,10.9429922775,-A6e83tl4Y8
3605,168,81.1960680237,13.2331619918,3nzXMKByUnk
3606,118,96.8302308892,51.5504929797,AZn294ubbps
3607,153,96.661,3.91991575663,lQUqzLT7bl0
3608,67,102.051564626,0.01,ZJGXWbt6cbU
3609,7,99.2422870515,7.96835881435,f11zga3X2L4
3610,111,85.6554954899,7.31111606369,3I4EzlMo124
3611,53,185.16135044,20.7834170673,9JrRZ9i1sXo
3612,27,200.395451794,4.7713203222,QCeGGnd4QB0
3613,188,95.5108580343,23.4572542902,oFh_AGspaEQ
3614,48,88.196334148,0.2,APlxSpTZVPI
3615,57,15.6773025071,12.8601442969,49drGj3JUg4
3616,88,153.723859,138.228493634,21biKVGaY1Y
3617,91,31.9870932637,6.31079983151,Iq9cAZxki9Y
3618,64,8.16697538378,0.2,gh0GD6OvLHE
3619,16,97.0130471381,3.7048829883,fid8KlncwTA
3620,16,163.700940927,113.204757976,fid8KlncwTA
3621,196,32.1477916287,11.2404865835,Jh07fhoPWEI
3622,196,58.6753399657,39.1168933105,Jh07fhoPWEI
3623,196,88.350224546,64.7452027207,Jh07fhoPWEI
3624,196,117.800299395,94.8697067644,Jh07fhoPWEI
3625,147,28.54139214,4.91361013,pSp7zYRYjHE
3626,194,179.755708268,16.5292605304,UuLBAMSmwgc
3627,26,158.399078003,77.3012589704,mFWRIp164r4
3628,102,99.2053544455,12.6503472112,6hu3V1PS4vM
3629,102,167.117744737,104.531816429,6hu3V1PS4vM
3630,49,175.483181953,9.99987255,iwhejKH3DSw
3631,174,95.3311502243,28.7215648378,sPSfixKrDc0
3632,92,3.82223176,0.0,3fyR5F18WKg
3633,92,15.021666,4.76896884711,3fyR5F18WKg
3634,192,68.6770762808,4.95488973167,bY2dgTJFWko
3635,39,50.1587457098,19.9348861154,dfjl7sS1IGo
3636,39,104.497386895,59.4831279251,dfjl7sS1IGo
3637,39,118.644725429,107.069630265,dfjl7sS1IGo
3638,39,164.639550702,125.409032761,dfjl7sS1IGo
3639,116,157.97757631,23.8934056696,PfleCcLgZ7E
3640,29,27.281,0.01,JZN0L8pp5hY
3641,179,19.0173951684,1.20724313098,3SLaaTD8t3Q
3642,63,24.861,0.2,0qQvcJJekN8
3643,90,101.271746106,15.7097445483,2tlLq9qvG-c
3644,90,131.864283489,119.506271028,2tlLq9qvG-c
3645,62,30.5771138846,17.6539563183,_4LZrf1GL1s
3646,110,120.907506194,78.7779370441,pXyT_AybrQ8
3647,115,34.1443783151,18.2650912637,G72MBCYwT8E
3648,68,99.8738892356,16.6768783151,B8d9FYuZglQ
3649,140,46.8109977324,0.01,ViCGpj478Ik
3650,135,26.0538471139,4.19659282371,juLxWt_3omw
3651,121,38.9463837754,4.39294227769,qdE6dbQOnt0
3652,66,123.249028081,36.1630327613,sG3JpMuXFnU
3653,73,123.415434108,19.1392919204,uqaSFllHrco
3654,186,10.495418,0.01,0ZHZ1ZqmT7s
3655,112,34.697876947,10.296105919,qenGkKGoq6o
3656,17,128.788915416,12.0705003874,weKPXw4nxKA
3657,178,165.15138177,25.1659248411,i5-OVkjT0nM
3658,183,11.5606023557,3.83045906396,Zguc8yykcgk
3659,103,123.615978205,12.1642648097,mK3keyPMe3o
3660,103,154.845768238,129.771741445,mK3keyPMe3o
3661,103,165.568586229,155.495635995,mK3keyPMe3o
3662,103,184.089817303,166.218453986,mK3keyPMe3o
3663,103,195.137569173,185.064618939,mK3keyPMe3o
3664,103,204.560651649,199.036775715,mK3keyPMe3o
3665,27,121.544952208,10.1384571832,fWVUEOVUzS4
3666,3,68.8266856474,11.5195156006,tcGO-GHcQIQ
3667,112,155.364154206,0.2,MSSb3wPd5hM
3668,73,28.0508559325,24.2257385512,PvB98KAatK8
3669,73,163.205003406,108.697080722,PvB98KAatK8
3670,73,179.461750803,174.999113895,PvB98KAatK8
3671,141,202.161,0.0,Oc8ACBiwIyE
3672,38,103.70031746,3.15468984474,T7kOKW76EsA
3673,66,52.0546817791,22.2099975591,N2hi_TNBk94
3674,66,146.447171405,63.5067117705,N2hi_TNBk94
3675,66,192.949353098,155.469982353,N2hi_TNBk94
3676,66,207.871695154,198.848883679,N2hi_TNBk94
3677,34,13.0031981279,0.2,KxJpfKZbNiI
3678,33,217.775490284,18.3727569712,4DMnMu2Cb_c
3679,107,17.1962765928,14.7188469142,B1DNoole3Wo
3680,107,31.4779300343,23.4627163682,B1DNoole3Wo
3681,92,65.177913,0.01,5zYETEiYiCQ
3682,158,28.0645473297,5.8530338438,DbBqhlSvr-o
3683,158,50.4761644486,30.2656882967,DbBqhlSvr-o
3684,188,112.53600312,27.8160889236,oDZlW0OgEgg
3685,14,52.082357,0.01,oSDHYvvYo5M
3686,193,130.474502513,10.3350461271,MHhMO3yhcfU
3687,86,71.441,0.01,vh55SaEpuws
3688,88,11.6031597113,0.0,aELu8QS8T54
3689,88,87.0786877487,18.0646347892,aELu8QS8T54
3690,72,24.5371708746,0.01,w7IeqGuuA7Q
3691,72,77.2466490496,71.7939444108,w7IeqGuuA7Q
3692,72,143.042618358,124.139908943,w7IeqGuuA7Q
3693,72,179.757496259,176.485873476,w7IeqGuuA7Q
3694,30,38.3237129485,17.117925117,xqzsv8VpaNM
3695,30,146.652074883,132.344555382,xqzsv8VpaNM
3696,176,34.8342782839,2.07881987116,dTwH5Fzu4eE
3697,97,26.9485179407,14.8216848674,6VygM9-XgAk
3698,97,48.2378471139,33.9551326053,6VygM9-XgAk
3699,97,98.0926053042,92.1639313573,6VygM9-XgAk
3700,97,134.27052848,99.7095163807,6VygM9-XgAk
3701,7,47.3500975039,44.3674141966,A3a6MNgab0c
3702,7,78.3700039002,70.6150273011,A3a6MNgab0c
3703,7,89.704200468,87.4671879875,A3a6MNgab0c
3704,153,152.206802,0.01,x6Z0xTgWoVI
3705,106,6.85886621315,0.2,Zc44Ddk2NG8
3706,87,119.9958288,0.0,wMwJObSq21Y
3707,136,28.0801919626,11.7709895601,TMGG5x-UQ2s
3708,136,54.3167349579,44.6730326677,TMGG5x-UQ2s
3709,136,79.1350864399,59.5640435569,TMGG5x-UQ2s
3710,154,55.1061388456,4.6756723869,4mlA78hn4mY
3711,154,200.719936037,63.7895304212,4mlA78hn4mY
3712,113,73.2027662059,53.4655015975,Z4yZr5dIMec
3713,113,124.169879878,110.01803532,Z4yZr5dIMec
3714,33,174.424821417,17.9250804971,XxYoSn6NE_4
3715,48,130.363707064,18.3119589926,OYIAhO9nJmk
3716,147,0.02,0.01,BtYKJOmw-aU
3717,15,59.9865971295,33.1152775975,85RJm2qymRY
3718,3,60.0079719189,42.973450858,1Se1ZqCSQvk
3719,3,123.881,75.687474259,1Se1ZqCSQvk
3720,189,17.3096257754,0.922456546022,blOgPoTkhks
3721,14,33.668707,10.6101073541,0QNcOwi5bu8
3722,106,70.1707029478,0.01,4x3dgSgXQ38
3723,110,138.069538222,4.27251014041,dwCeFVAaP9c
3724,68,20.8656468599,4.92335487705,Pcro3S-4EnQ
3725,68,28.602347381,26.0234472073,Pcro3S-4EnQ
3726,68,144.652853768,64.941395283,Pcro3S-4EnQ
3727,158,125.912272673,55.1457865657,6r3qgd1y5KE
3728,23,160.967163894,69.6941166545,8eUBLvj3veI
3729,155,137.881,11.6172449298,Q8iXOTXdy2Y
3730,71,178.101773377,0.01,Ihmu18WVMpk
3731,95,125.47063177,10.5127299011,jcQy1x8lDaQ
3732,134,73.5154131335,0.01,riuJrZqkYYU
3733,138,76.741971,3.14053104,Amgt0yzQido
3734,40,144.122379095,120.803702028,vgUSEkvJRlI
3735,40,175.554730109,149.304307332,vgUSEkvJRlI
3736,195,226.841,0.01,p-vfyM7ew04
3737,40,68.0321684867,4.32931981279,UH9qJ4Y6ENA
3738,40,107.305283931,81.9478393136,UH9qJ4Y6ENA
3739,40,170.080421217,130.188831513,UH9qJ4Y6ENA
3740,64,16.6413806552,0.811427457098,5JCqKshcfHE
3741,148,205.902675164,35.5967336724,kShrO0yutUQ
3742,185,184.965683307,68.3868159126,1qKXZ9fThTg
3743,130,18.9933963463,6.11505252106,OM58jhy61Mc
3744,72,223.301,115.231823988,3K_8CdJS9lE
3745,97,180.212485179,23.4925366615,NKblxYCeetg
3746,53,56.36598653,32.45608147,nTkMD63Wj14
3747,115,33.9959976599,25.3174968799,uaBTWbu0jps
3748,148,28.3823917419,11.7940344063,umi5d_a6bfc
3749,148,54.6552813949,31.4507584167,umi5d_a6bfc
3750,99,184.13127681,3.57536459826,i0Z8I2WCLNk
3751,91,166.059758031,7.93245896514,vRNcq6nOk0E
3752,55,166.592577192,14.7928678502,EQPiYEvFmSo
3753,42,42.7082909516,14.4513876755,UGujWA07GkM
3754,42,62.8917932917,57.8862847114,UGujWA07GkM
3755,42,91.7945686427,77.5853829953,UGujWA07GkM
3756,151,45.0467120181,1.33523792356,JeSxkw4ed-I
3757,171,81.2109031092,4.78471704866,O_L0CSZ7nnA
3758,183,5.56945560998,0.71304448986,d7gY7YJ3Fdc
3759,108,38.8581049579,36.229468446,U7oDqpIYsxI
3760,171,44.4292616822,4.80096417445,waFqh-Qkafc
3761,96,63.8983775351,6.25092823713,cjUz6gVQPEs
3762,58,149.06379325,53.69988429,qVHazdU4_vY
3763,165,19.6273853354,0.0,A8KtrGjBodw
3764,199,86.2481250597,14.7013849534,Ta_Kf0dCd3U
3765,199,124.471725938,103.644763921,Ta_Kf0dCd3U
3766,22,15.8449886621,0.2,o_JAjYZDs9Y
3767,114,41.5404988662,0.01,LmioUbGNv04
3768,57,18.775778209,8.45575827145,tMM166j4YEw
3769,81,61.5297640764,20.228963532,ufBz1xfqQoM
3770,81,179.893967,96.0875767769,ufBz1xfqQoM
3771,72,2.18883390952,0.0,-erT3ckPkAg
3772,72,5.62843005304,4.14314990016,-erT3ckPkAg
3773,72,9.38071675507,7.97360924181,-erT3ckPkAg
3774,72,16.5725996006,14.6964562496,-erT3ckPkAg
3775,72,21.9665117348,20.246713663,-erT3ckPkAg
3776,72,30.4091568144,22.5137202122,-erT3ckPkAg
3777,72,34.0050982371,32.363472805,-erT3ckPkAg
3778,187,82.03024961,0.0,A7oh6l1AIvs
3779,185,79.5991184836,64.2186113029,Mx6Gt14tnmY
3780,185,141.061223,104.647373035,Mx6Gt14tnmY
3781,127,7.14445709828,0.01,FlLDPameKGM
3782,179,36.2952989579,14.5675009423,T9gKHEOvRKk
3783,179,52.961507663,45.0604902028,T9gKHEOvRKk
3784,198,161.374994403,3.57189488898,ggyGuKFjdxk
3785,48,128.52244898,0.0,Lb43_7s9t7E
3786,119,61.4595865835,5.95092823713,6Kp_fvkZWTE
3787,89,48.1076885569,45.5922541664,_MR8G1jwM4o
3788,89,93.6999424181,83.6382036349,_MR8G1jwM4o
3789,89,133.318038877,122.62744142,_MR8G1jwM4o
3790,89,154.384804454,150.61165241,_MR8G1jwM4o
3791,89,178.595863401,167.27640727,_MR8G1jwM4o
3792,179,53.0801630172,0.01,yeWCfvmeUvM
3793,3,225.330214555,0.01,RjBXzs2XvbY
3794,130,10.3366828003,1.20859675819,RLMvrl_vaqc
3795,96,24.530098804,0.01,_AKzq9X1Aik
3796,57,34.6643982449,14.9930568019,Srpn1NaBueI
3797,158,40.7718316618,30.8747111765,zrnxRV3yLR8
3798,165,5.92445591888,1.21823227769,lyJpgvmTOpo
3799,174,162.638395099,111.434379689,pznmOdbp7E0
3800,97,122.915499033,101.240668598,00SfeRtiM2o
3801,97,150.077629399,145.962155101,00SfeRtiM2o
3802,112,235.441,0.2,0drl-yrfBAA
3803,199,98.6661503697,12.4228567051,dcMFJ-8Eo7g
3804,117,16.8627219158,6.55175819657,2icoQWmbocU
3805,117,38.666113947,23.6292918565,2icoQWmbocU
3806,117,60.8991294665,41.4586666209,2icoQWmbocU
3807,37,84.5934093089,34.6663417775,kElViDpjunQ
3808,70,7.56404368175,0.01,ubVPP8BVcfs
3809,70,46.2247113885,11.3460655226,ubVPP8BVcfs
3810,25,128.911316771,0.01,jd609r5yKkI
3811,73,129.921720749,0.01,wDFpFJ1CP9g
3812,73,219.39948986,130.637542902,wDFpFJ1CP9g
3813,13,75.4329749789,8.53958207308,fJNauQt9Di0
3814,13,172.214904548,92.2274863893,fJNauQt9Di0
3815,89,81.240700468,6.75726053042,swbCsf51XVg
3816,186,74.2906588339,10.97086216,f-Cf16fQTB4
3817,32,33.5760705788,12.4729117722,a2jpe1QfZdM
3818,125,59.1288673947,9.00616848674,Q9n6B1AVO4E
3819,37,39.7565889236,30.5584063963,bnQVFmXUx_U
3820,37,66.3291162246,48.1371552262,bnQVFmXUx_U
3821,37,82.8858447738,73.4832581903,bnQVFmXUx_U
3822,37,96.7853205928,88.6091583463,bnQVFmXUx_U
3823,37,109.867180187,103.735058502,bnQVFmXUx_U
3824,37,125.606292512,116.408109984,bnQVFmXUx_U
3825,160,17.3521107644,13.8182605304,inFPa4wxOwQ
3826,19,196.753959438,6.58155850234,ROMy00dG8Ds
3827,22,155.907145086,0.01,gyQ3NBwXhDU
3828,113,212.036389236,31.5241053042,2_hcULoN4Ls
3829,90,86.1446662363,47.7076008157,a7YSE6dZ1yk
3830,25,22.9090717629,0.0,-E2dqOULQgY
3831,25,67.9813385335,31.2202698908,-E2dqOULQgY
3832,32,9.9492702,4.76229192,gl_0jjJBUkc
3833,32,9.9492702,4.76229192,gl_0jjJBUkc
3834,100,129.98461749,68.3752106792,nMFEEBtIu-Y
3835,100,49.51946346,32.3377584,nMFEEBtIu-Y
3836,100,216.108178831,116.556706287,nMFEEBtIu-Y
3837,127,60.4182485569,35.1816001783,lfllVwgOWBk
3838,153,37.6201337859,12.0115459165,RPLbUeV3-o0
3839,133,10.1012226225,0.01,j18sB8o2IQw
3840,1,1.88600907677,0.01,re4vD9S8ThA
3841,111,51.9477839685,2.85623554466,oS4w7-0aH8Q
3842,114,36.1876224649,19.7061310452,pn41XETdQB4
3843,114,112.145800312,76.6747644306,pn41XETdQB4
3844,114,173.413953198,160.515394696,pn41XETdQB4
3845,114,218.917201248,187.745684867,pn41XETdQB4
3846,65,10.6669387755,0.2,Vyj5eIh3jh0
3847,77,137.794845554,8.96610296412,eU27exUJZSM
3848,143,170.049129361,68.078085631,vdTisVMhW7I
3849,194,88.228108696,0.2,0gLAhptj34w
3850,2,42.8045488011,0.0,xbcP38aF5Ok
3851,10,80.0153524739,2.68382227487,MDucYea4ie8
3852,94,28.0485553963,11.0889637613,DepG0r3JiV4
3853,105,76.5510814727,47.0313833885,k85EQoiLckw
3854,196,81.5440613271,0.01,j8lH0saRXl4
3855,122,43.0497959184,14.0365162964,F9Wv_Lxe_QM
3856,130,39.7137286989,0.01,3MS3CAyl_YA
3857,130,65.4655996521,46.6429469875,3MS3CAyl_YA
3858,187,131.333812005,44.9773328783,9A9_sNvJ8zQ
3859,187,212.652829849,205.816275251,9A9_sNvJ8zQ
3860,78,142.590334626,12.5886203744,4R0fSNCWUo0
3861,171,22.298763624,12.1439276074,P6Z-7k-erfc
3862,171,31.1973312674,25.7535016503,P6Z-7k-erfc
3863,171,41.2474782529,32.5582886717,P6Z-7k-erfc
3864,171,54.6476726583,47.0053749633,P6Z-7k-erfc
3865,156,8.56059227457,2.6751850858,81k4vwur1Gk
3866,156,141.24977253,138.039550427,81k4vwur1Gk
3867,156,171.279364,152.753068399,81k4vwur1Gk
3868,179,87.0294102964,61.3017379095,X4l1wbSYQFo
3869,27,18.8846957878,1.88846957878,f6j6lb0AaxM
3870,27,44.4905647426,26.0189141966,f6j6lb0AaxM
3871,27,57.0822340094,50.9962605304,f6j6lb0AaxM
3872,27,131.792804992,64.0076521061,f6j6lb0AaxM
3873,162,16.7615288612,0.01,J76bFZWXHFY
3874,162,185.595837754,24.075650546,J76bFZWXHFY
3875,136,173.994037226,42.8800470889,D2ggFcgEbFo
3876,81,166.533106576,0.01,IRvFx8K0gAI
3877,63,37.9468361934,0.2,BWKKwqX62Y4
3878,97,23.5636794072,15.3077917317,NcjQI0avKHE
3879,97,96.1466918877,46.2673705148,NcjQI0avKHE
3880,97,151.529938378,119.538373635,NcjQI0avKHE
3881,97,220.521,173.201643526,NcjQI0avKHE
3882,170,122.718761573,22.2707577181,ULwdDmQ8Z_8
